time,total_bw
2025-03-02 11:50:00,43543.0
2025-03-02 11:55:00,42648.0
2025-03-02 12:00:00,41785.0
2025-03-02 12:05:00,41556.0
2025-03-02 12:10:00,41642.0
2025-03-02 12:15:00,41748.0
2025-03-02 12:20:00,42077.0
2025-03-02 12:25:00,42607.0
2025-03-02 12:30:00,43008.0
2025-03-02 12:35:00,42797.0
2025-03-02 12:40:00,43123.0
2025-03-02 12:45:00,43460.0
2025-03-02 12:50:00,43726.0
2025-03-02 12:55:00,43253.0
2025-03-02 13:00:00,43388.0
2025-03-02 13:05:00,42809.0
2025-03-02 13:10:00,43147.0
2025-03-02 13:15:00,43376.0
2025-03-02 13:20:00,43527.0
2025-03-02 13:25:00,43426.0
2025-03-02 13:30:00,43293.0
2025-03-02 13:35:00,42842.0
2025-03-02 13:40:00,43081.0
2025-03-02 13:45:00,43476.0
2025-03-02 13:50:00,43312.0
2025-03-02 13:55:00,43202.0
2025-03-02 14:00:00,41615.0
2025-03-02 14:05:00,41219.0
2025-03-02 14:10:00,41049.0
2025-03-02 14:15:00,40979.0
2025-03-02 14:20:00,40839.0
2025-03-02 14:25:00,40809.0
2025-03-02 14:30:00,41281.0
2025-03-02 14:35:00,41356.0
2025-03-02 14:40:00,40392.0
2025-03-02 14:45:00,41262.0
2025-03-02 14:50:00,40423.0
2025-03-02 14:55:00,39885.0
2025-03-02 15:00:00,40303.0
2025-03-02 15:05:00,41047.0
2025-03-02 15:10:00,41202.0
2025-03-02 15:15:00,41889.0
2025-03-02 15:20:00,41836.0
2025-03-02 15:25:00,41163.0
2025-03-02 15:30:00,41268.0
2025-03-02 15:35:00,41269.0
2025-03-02 15:40:00,41258.0
2025-03-02 15:45:00,41353.0
2025-03-02 15:50:00,41215.0
2025-03-02 15:55:00,41429.0
2025-03-02 16:00:00,41476.0
2025-03-02 16:05:00,41507.0
2025-03-02 16:10:00,41511.0
2025-03-02 16:15:00,41653.0
2025-03-02 16:20:00,41693.0
2025-03-02 16:25:00,41688.0
2025-03-02 16:30:00,41454.0
2025-03-02 16:35:00,41471.0
2025-03-02 16:40:00,41770.0
2025-03-02 16:45:00,41985.0
2025-03-02 16:50:00,41991.0
2025-03-02 16:55:00,41799.0
2025-03-02 17:00:00,40602.0
2025-03-02 17:05:00,40718.0
2025-03-02 17:10:00,40594.0
2025-03-02 17:15:00,40441.0
2025-03-02 17:20:00,41107.0
2025-03-02 17:25:00,40843.0
2025-03-02 17:30:00,41171.0
2025-03-02 17:35:00,40369.0
2025-03-02 17:40:00,40149.0
2025-03-02 17:45:00,40083.0
2025-03-02 17:50:00,39900.0
2025-03-02 17:55:00,39776.0
2025-03-02 18:00:00,40455.0
2025-03-02 18:05:00,40554.0
2025-03-02 18:10:00,40448.0
2025-03-02 18:15:00,40262.0
2025-03-02 18:20:00,40980.0
2025-03-02 18:25:00,41004.0
2025-03-02 18:30:00,40971.0
2025-03-02 18:35:00,41091.0
2025-03-02 18:40:00,41339.0
2025-03-02 18:45:00,41668.0
2025-03-02 18:50:00,41935.0
2025-03-02 18:55:00,42335.0
2025-03-02 19:00:00,41250.0
2025-03-02 19:05:00,41399.0
