time,total_bw
2025-03-02 12:50:00,77699.0
2025-03-02 12:55:00,79517.0
2025-03-02 13:00:00,79349.0
2025-03-02 13:05:00,79328.0
2025-03-02 13:10:00,77849.0
2025-03-02 13:15:00,77369.0
2025-03-02 13:20:00,76366.0
2025-03-02 13:25:00,75666.0
2025-03-02 13:30:00,74634.0
2025-03-02 13:35:00,74648.0
2025-03-02 13:40:00,74995.0
2025-03-02 13:45:00,76150.0
2025-03-02 13:50:00,76741.0
2025-03-02 13:55:00,76539.0
2025-03-02 14:00:00,78620.0
2025-03-02 14:05:00,81054.0
2025-03-02 14:10:00,81554.0
2025-03-02 14:15:00,82029.0
2025-03-02 14:20:00,80457.0
2025-03-02 14:25:00,80822.0
2025-03-02 14:30:00,81744.0
2025-03-02 14:35:00,83738.0
2025-03-02 14:40:00,83745.0
2025-03-02 14:45:00,82403.0
2025-03-02 14:50:00,80290.0
2025-03-02 14:55:00,81518.0
2025-03-02 15:00:00,82504.0
2025-03-02 15:05:00,83373.0
2025-03-02 15:10:00,84351.0
2025-03-02 15:15:00,83979.0
2025-03-02 15:20:00,84728.0
2025-03-02 15:25:00,84355.0
2025-03-02 15:30:00,82365.0
2025-03-02 15:35:00,82172.0
2025-03-02 15:40:00,82545.0
2025-03-02 15:45:00,81275.0
2025-03-02 15:50:00,81986.0
2025-03-02 15:55:00,81562.0
2025-03-02 16:00:00,81559.0
2025-03-02 16:05:00,83090.0
2025-03-02 16:10:00,82665.0
2025-03-02 16:15:00,81912.0
2025-03-02 16:20:00,81358.0
2025-03-02 16:25:00,80696.0
2025-03-02 16:30:00,79771.0
2025-03-02 16:35:00,80917.0
2025-03-02 16:40:00,85275.0
2025-03-02 16:45:00,85414.0
2025-03-02 16:50:00,84052.0
2025-03-02 16:55:00,82652.0
2025-03-02 17:00:00,84560.0
2025-03-02 17:05:00,84908.0
2025-03-02 17:10:00,83937.0
2025-03-02 17:15:00,83292.0
2025-03-02 17:20:00,81571.0
2025-03-02 17:25:00,81340.0
2025-03-02 17:30:00,80905.0
2025-03-02 17:35:00,81475.0
2025-03-02 17:40:00,80139.0
2025-03-02 17:45:00,80439.0
2025-03-02 17:50:00,80742.0
2025-03-02 17:55:00,81467.0
2025-03-02 18:00:00,77944.0
2025-03-02 18:05:00,74168.0
2025-03-02 18:10:00,73701.0
2025-03-02 18:15:00,71708.0
